[-1, 0, 0, 0, 209, 0, 0, 0, 0, 0, 355, 0, 0, 817, 0, 566, 734, 0, 738, 807, 545, 332, 0, 253, 541, 0, 0, 731, 463, 77, 64, 183, 191, 849, 0, 0, 0, 735, 0, 0, 928, 0, 725, 0, 0, 0, 742, 222, 
233, -1, 133, 284, 0, 685, 635, 890, 625, 0, 0, 540, 12, 0, 0, 0, 0, 386, 0, 0, 61, 0, 118, 258, 983, 0, 0, 0, 0, 0, 0, 0, 0, 917, 714, 0, 573, 0, 0, 0, 368, 870, 0, 0, 0, 566, 0, 0, 
0, 0, -1, 0, 835, 213, 661, 0, 0, 16, 86, 0, 627, 0, 109, 577, 0, 916, 0, 678, 786, 411, 810, 0, 0, 0, 817, 902, 0, 378, 0, 0, 0, 430, 38, 900, 0, 0, 0, 704, 566, 402, 558, 0, 352, 0, 578, 0, 
742, 807, 0, -1, 1000, 183, 429, 350, 0, 0, 355, 0, 377, 0, 667, 958, 381, 254, 0, 602, 0, 0, 502, 192, 830, 669, 39, 630, 0, 443, 138, 70, 0, 0, 0, 0, 0, 0, 27, 0, 0, 930, 215, 406, 643, 0, 84, 310, 
820, 585, 0, 0, -1, 0, 110, 0, 701, 0, 0, 0, 916, 0, 0, 53, 561, 972, 0, 0, 0, 957, 695, 636, 660, 624, 179, 0, 97, 0, 0, 0, 0, 819, 0, 848, 50, 257, 0, 590, 0, 0, 0, 0, 373, 0, 846, 903, 
396, 0, 170, 0, 827, -1, 212, 0, 0, 260, 0, 0, 0, 763, 850, 0, 0, 0, 331, 975, 0, 846, 327, 0, 377, 0, 0, 924, 0, 0, 0, 32, 0, 0, 0, 688, 782, 0, 63, 585, 0, 785, 695, 532, 719, 0, 643, 310, 
0, 0, 522, 997, 0, 0, -1, 0, 0, 0, 231, 0, 359, 0, 644, 644, 0, 48, 0, 0, 0, 241, 495, 0, 0, 204, 732, 707, 970, 43, 0, 714, 350, 0, 902, 828, 0, 0, 0, 331, 0, 701, 0, 474, 406, 0, 359, 303, 
0, 252, 807, 57, 0, 422, 499, -1, 634, 822, 791, 220, 0, 0, 0, 798, 720, 598, 0, 815, 0, 920, 239, 357, 39, 567, 686, 0, 495, 0, 343, 892, 0, 0, 0, 0, 0, 88, 0, 0, 0, 73, 680, 0, 259, 254, 0, 792, 
881, 44, 0, 488, 462, 724, 652, 443, -1, 0, 0, 33, 375, 0, 0, 314, 0, 776, 456, 0, 779, 0, 0, 725, 311, 78, 0, 758, 87, 0, 636, 0, 0, 686, 0, 0, 0, 0, 0, 364, 604, 735, 646, 0, 567, 0, 355, 453, 
0, 0, 0, 0, 0, 353, 0, 0, 403, -1, 0, 0, 0, 0, 619, 720, 296, 493, 0, 0, 0, 496, 179, 16, 556, 0, 537, 535, 0, 493, 0, 0, 0, 627, 0, 0, 0, 0, 0, 755, 0, 927, 636, 0, 316, 0, 0, 0, 
0, 695, 358, 431, 161, 0, 612, 570, 216, 0, -1, 170, 684, 22, 0, 394, 789, 961, 168, 112, 853, 0, 0, 0, 635, 774, 0, 736, 74, 110, 2, 929, 0, 276, 89, 813, 864, 0, 609, 913, 690, 472, 0, 114, 0, 443, 0, 589, 
0, 0, 68, 360, 967, 0, 0, 872, 681, 919, 0, -1, 677, 0, 942, 175, 289, 479, 299, 317, 401, 473, 0, 808, 0, 423, 0, 172, 0, 483, 806, 0, 374, 496, 0, 675, 0, 642, 0, 0, 838, 0, 877, 0, 264, 258, 0, 997, 
56, 757, 0, 0, 0, 0, 541, 72, 191, 0, 0, 970, -1, 0, 0, 737, 0, 896, 0, 0, 0, 946, 0, 600, 485, 300, 0, 413, 374, 146, 0, 649, 0, 121, 0, 0, 550, 356, 0, 0, 0, 174, 492, 984, 191, 492, 639, 242, 
0, 0, 0, 0, 0, 0, 860, 376, 0, 699, 322, 707, 412, -1, 0, 376, 771, 149, 0, 0, 921, 799, 237, 0, 0, 927, 0, 0, 0, 875, 741, 808, 0, 789, 658, 428, 278, 609, 0, 0, 639, 0, 14, 983, 501, 0, 0, 108, 
853, 377, 554, 0, 857, 0, 0, 0, 502, 412, 0, 0, 925, 0, -1, 0, 55, 0, 0, 432, 987, 396, 941, 0, 883, 595, 0, 467, 0, 0, 549, 0, 0, 0, 0, 339, 176, 221, 983, 0, 0, 0, 0, 471, 0, 15, 0, 636, 
0, 838, 402, 0, 0, 129, 0, 0, 0, 195, 59, 0, 0, 406, 0, -1, 0, 0, 507, 769, 85, 0, 0, 933, 0, 0, 105, 0, 564, 0, 87, 950, 0, 667, 0, 0, 0, 13, 0, 674, 825, 667, 801, 976, 658, 311, 383, 0, 
0, 0, 0, 0, 0, 0, 762, 63, 334, 539, 666, 529, 208, 0, 852, 12, -1, 0, 261, 970, 752, 0, 380, 0, 0, 121, 0, 0, 168, 10, 0, 441, 697, 0, 0, 0, 0, 0, 243, 252, 812, 0, 0, 0, 481, 831, 0, 540, 
0, 0, 701, 0, 611, 0, 729, 0, 42, 0, 981, 0, 0, 356, 399, 842, 963, -1, 282, 0, 251, 0, 106, 519, 748, 799, 0, 757, 15, 57, 326, 505, 181, 0, 0, 0, 383, 504, 0, 0, 167, 0, 926, 0, 685, 840, 0, 1000, 
0, 0, 0, 84, 975, 0, 0, 0, 0, 97, 522, 0, 0, 794, 215, 0, 0, 0, -1, 250, 933, 81, 0, 0, 559, 197, 0, 798, 978, 151, 0, 0, 540, 0, 974, 0, 481, 0, 0, 399, 353, 0, 0, 188, 456, 0, 0, 188, 
68, 4, 588, 297, 80, 8, 729, 432, 0, 0, 778, 0, 467, 400, 632, 910, 73, 115, 132, -1, 374, 984, 326, 582, 0, 0, 0, 823, 943, 0, 513, 0, 0, 0, 0, 917, 950, 0, 0, 0, 299, 849, 0, 0, 0, 55, 500, 0, 
0, 597, 0, 0, 793, 0, 91, 118, 234, 0, 164, 856, 200, 0, 0, 745, 0, 232, 0, 448, -1, 182, 0, 0, 524, 234, 572, 558, 112, 0, 413, 17, 136, 0, 866, 0, 413, 819, 953, 687, 0, 0, 957, 0, 0, 230, 0, 518, 
0, 315, 577, 48, 0, 976, 898, 316, 749, 0, 311, 0, 656, 0, 0, 831, 0, 703, 90, 0, 126, -1, 0, 0, 400, 527, 474, 0, 399, 0, 0, 0, 0, 596, 0, 0, 950, 0, 112, 585, 644, 0, 0, 0, 172, 0, 621, 0, 
699, 212, 0, 956, 0, 371, 0, 0, 0, 0, 0, 733, 308, 0, 88, 913, 104, 927, 0, 885, 133, 0, -1, 0, 0, 0, 0, 0, 499, 0, 276, 0, 978, 0, 189, 0, 530, 700, 0, 285, 0, 598, 0, 238, 0, 595, 0, 394, 
120, 0, 0, 0, 897, 549, 181, 0, 889, 0, 0, 0, 633, 722, 387, 606, 0, 0, 655, 913, 0, 0, 764, -1, 990, 769, 0, 0, 0, 212, 0, 151, 141, 0, 505, 79, 0, 0, 591, 524, 402, 0, 0, 668, 428, 834, 562, 372, 
0, 0, 0, 956, 0, 0, 0, 0, 504, 834, 0, 0, 0, 0, 0, 0, 695, 0, 813, 735, 86, 573, 0, 809, -1, 0, 45, 0, 932, 526, 0, 0, 448, 0, 918, 981, 0, 973, 0, 0, 0, 0, 0, 56, 401, 337, 147, 170, 
855, 593, 0, 0, 248, 593, 0, 737, 0, 0, 0, 364, 291, 338, 325, 48, 113, 0, 0, 914, 0, 89, 878, 564, 0, -1, 267, 117, 0, 190, 267, 243, 0, 0, 366, 742, 628, 373, 354, 0, 0, 0, 440, 588, 0, 0, 197, 229, 
501, 0, 497, 0, 0, 450, 697, 0, 0, 993, 0, 740, 0, 0, 977, 0, 0, 0, 0, 0, 25, 0, 596, 388, 0, 0, -1, 0, 0, 132, 0, 0, 772, 0, 0, 653, 490, 99, 240, 0, 0, 298, 0, 890, 0, 0, 108, 0, 
686, 76, 0, 0, 799, 0, 195, 0, 0, 713, 0, 480, 461, 155, 0, 265, 556, 0, 0, 0, 6, 0, 0, 0, 0, 0, 919, -1, 276, 542, 707, 983, 0, 0, 0, 0, 149, 0, 18, 0, 216, 631, 0, 0, 265, 0, 14, 0, 
0, 0, 0, 0, 754, 0, 524, 0, 327, 0, 65, 135, 810, 926, 221, 810, 177, 400, 0, 0, 0, 854, 30, 903, 0, 0, 75, 711, -1, 671, 891, 976, 164, 72, 699, 136, 676, 854, 490, 0, 0, 266, 226, 0, 0, 0, 0, 0, 
0, 0, 795, 0, 723, 838, 542, 0, 0, 12, 321, 0, 0, 0, 721, 804, 0, 935, 134, 2, 0, 105, 0, 756, 927, 867, 0, 0, 0, -1, 914, 41, 765, 746, 816, 903, 668, 0, 653, 492, 0, 0, 203, 968, 0, 0, 673, 0, 
0, 557, 474, 31, 762, 0, 491, 0, 351, 55, 393, 837, 0, 0, 0, 112, 934, 271, 0, 0, 0, 83, 0, 0, 0, 737, 0, 0, 0, 0, -1, 0, 0, 0, 956, 0, 0, 97, 358, 639, 0, 0, 503, 0, 0, 963, 0, 0, 
