48
[-1, 457, 0, 0, 686, 876, 0, 811, 0, 511, 0, 0, 0, 0, 528, 0, 0, 0, 769, 821, 417034, 0, 316, 730, 0, 623, 0, 486, 858, 0, 854, 0, 673, 0, 0, 0, 0, 478, 538, 180, 387, 286, 0, 979, 748, 0, 693, 0, 
457, -1, 683, 0, 0, 0, 1004, 0, 698, 0, 246, 397, 354, 0, 0, 0, 0, 279, 0, 0, 418465, 384, 0, 0, 739, 2059, 168, 0, 0, 0, 0, 0, 0, 0, 690, 0, 471, 984, 1759, 1582, 986, 0, 521, 0, 0, 0, 1250, 0, 
0, 683, -1, 0, 0, 0, 0, 901, 0, 0, 0, 1406, 0, 0, 0, 533, 450, 1205, 0, 912, 0, 0, 516, 0, 0, 0, 0, 0, 899, 571, 527, 341, 1021, 0, 1712, 0, 1448, 565, 594, 372, 547, 489, 1591, 853, 520, 758, 0, 964, 
0, 0, 0, -1, 0, 0, 1074, 0, 0, 0, 727, 0, 3716, 826, 1081, 856, 591, 0, 1036, 308, 126, 0, 891, 880, 0, 1009, 731, 0, 281, 0, 988, 0, 0, 334, 0, 0, 614, 941, 398, 0, 0, 1075, 0, 0, 772, 606, 0, 380, 
686, 0, 0, 0, -1, 1659, 0, 2063, 686, 0, 853, 0, 907, 0, 0, 845, 619, 817, 0, 0, 0, 664, 1408, 0, 0, 0, 0, 1411, 0, 0, 0, 640, 1427, 732, 0, 0, 908, 631, 513, 711, 0, 1889, 377, 2297, 1925, 0, 655, 0, 
876, 0, 0, 0, 1659, -1, 349, 0, 0, 0, 1039, 731, 0, 1009, 0, 1003, 0, 0, 0, 1997, 0, 682, 0, 2273, 926, 0, 0, 622, 0, 0, 2103, 767, 1171, 545, 489, 0, 976, 920, 524, 0, 0, 1079, 697, 0, 0, 0, 0, 839, 
0, 1004, 0, 1074, 0, 349, -1, 854, 0, 1256, 0, 1694, 1379, 0, 909, 0, 0, 1153, 481, 0, 0, 2388, 0, 743, 1848, 0, 0, 0, 0, 0, 0, 1008, 1435, 0, 0, 0, 0, 961, 756, 0, 916, 1243, 749, 432, 513, 497, 828, 0, 
811, 0, 901, 0, 2063, 0, 854, -1, 0, 0, 0, 0, 309, 915, 0, 0, 2037, 0, 1787, 104, 0, 403, 772, 0, 0, 1100, 0, 723, 0, 0, 0, 0, 772, 0, 372, 0, 304, 0, 354, 959, 523, 1088, 783, 0, 745, 0, 0, 0, 
0, 698, 0, 0, 686, 0, 0, 0, -1, 711, 0, 0, 0, 0, 0, 0, 0, 1605, 0, 544, 316, 327, 838, 909, 678, 0, 1792, 752, 0, 736, 725, 522, 667, 0, 0, 691, 887, 0, 335, 0, 295, 890, 0, 685, 449, 481, 0, 0, 
511, 0, 0, 0, 0, 0, 1256, 0, 711, -1, 244, 577, 413, 518, 0, 569, 0, 191, 1554, 615, 0, 0, 0, 748, 756, 1041, 446, 0, 2303, 1068, 0, 675, 365, 801, 907, 2157, 601, 0, 548, 0, 0, 0, 0, 0, 0, 934, 545, 764, 
0, 246, 0, 727, 853, 1039, 0, 0, 0, 244, -1, 1633, 530, 2310, 588, 458, 402, 183, 0, 726, 752, 0, 293, 644, 640, 965, 0, 618, 873, 0, 1049, 582, 561, 0, 0, 945, 0, 0, 578, 481, 0, 550, 593, 0, 957, 0, 0, 904, 
0, 397, 1406, 0, 0, 731, 1694, 0, 0, 577, 1633, -1, 277, 0, 790, 0, 631, 597, 695, 219, 0, 428, 692, 0, 1009, 1103, 0, 650, 498, 2389, 0, 2393, 804, 511, 0, 0, 249, 644, 369, 0, 535, 0, 708, 0, 761, 0, 0, 0, 
0, 354, 0, 3716, 907, 0, 1379, 309, 0, 413, 530, 277, -1, 0, 865, 903, 0, 517, 898, 372, 0, 0, 0, 584, 1043, 0, 0, 0, 646, 965, 0, 914, 663, 4389, 646, 628, 196, 0, 0, 0, 597, 1037, 0, 0, 0, 791, 392, 0, 
0, 0, 0, 826, 0, 1009, 0, 915, 0, 518, 2310, 0, 0, -1, 693, 0, 304, 348, 950, 0, 812, 556, 0, 0, 268, 0, 701, 667, 0, 0, 0, 0, 0, 0, 0, 1108, 0, 0, 647, 274, 0, 0, 624, 1120, 0, 1001, 0, 0, 
528, 0, 0, 1081, 0, 0, 909, 0, 0, 0, 588, 790, 865, 693, -1, 698, 0, 679, 0, 0, 0, 0, 896, 449, 0, 915, 0, 281, 0, 732, 0, 0, 0, 0, 883, 0, 0, 208, 730, 0, 0, 0, 0, 0, 864, 0, 850, 1229, 
0, 0, 533, 856, 845, 1003, 0, 0, 0, 569, 458, 0, 903, 0, 698, -1, 1553, 396, 0, 943, 0, 583, 0, 0, 0, 619, 737, 667, 0, 1008, 0, 263, 639, 0, 1104, 1126, 1056, 0, 0, 0, 0, 268, 622, 1131, 0, 1528, 0, 0, 
0, 0, 450, 591, 619, 0, 0, 2037, 0, 0, 402, 631, 0, 304, 0, 1553, -1, 278, 0, 637, 553, 0, 432, 700, 0, 0, 0, 0, 0, 0, 767, 248, 0, 668, 0, 810, 803, 553, 346, 0, 0, 495, 494, 0, 608, 0, 0, 2237, 
0, 279, 1205, 0, 817, 0, 1153, 0, 1605, 191, 183, 597, 517, 348, 679, 396, 278, -1, 877, 0, 0, 343, 0, 702, 0, 0, 0, 634, 733, 951, 991, 488, 423, 770, 0, 881, 686, 528, 0, 0, 335, 0, 0, 0, 0, 0, 532, 724, 
769, 0, 0, 1036, 0, 0, 481, 1787, 0, 1554, 0, 695, 898, 950, 0, 0, 0, 877, -1, 826, 0, 794, 0, 0, 920, 0, 0, 0, 0, 352, 447, 802, 1253, 0, 0, 0, 0, 524, 655, 0, 0, 0, 350, 606, 0, 0, 756, 1188, 
821, 0, 912, 308, 0, 1997, 0, 104, 544, 615, 726, 219, 372, 0, 0, 943, 637, 0, 826, -1, 302, 0, 821, 0, 0, 1068, 0, 0, 0, 753, 847, 0, 0, 322, 398, 0, 394, 0, 0, 976, 0, 1104, 826, 0, 712, 462, 135, 638, 
417034, 418465, 0, 126, 0, 0, 0, 0, 316, 0, 752, 0, 0, 812, 0, 0, 553, 0, 0, 302, -1, 286, 0, 856, 0, 917, 744, 0, 176, 835, 0, 0, 587, 0, 612, 561, 659, 0, 328, 935, 384, 0, 0, 0, 0, 0, 0, 335, 
0, 384, 0, 0, 664, 682, 2388, 403, 327, 0, 0, 428, 0, 556, 0, 583, 0, 343, 794, 0, 286, -1, 0, 676, 663, 0, 0, 0, 395, 0, 0, 0, 0, 429, 622, 0, 0, 664, 0, 0, 0, 774, 647, 661, 602, 548, 0, 480, 
316, 0, 516, 891, 1408, 0, 0, 772, 838, 0, 293, 692, 0, 0, 896, 0, 432, 0, 0, 821, 0, 0, -1, 0, 582, 874, 365, 0, 0, 0, 891, 530, 820, 975, 0, 938, 782, 0, 0, 337, 554, 0, 344, 959, 872, 934, 0, 0, 
730, 0, 0, 880, 0, 2273, 743, 0, 909, 748, 644, 0, 584, 0, 449, 0, 700, 702, 0, 0, 856, 676, 0, -1, 0, 0, 324, 403, 854, 0, 740, 853, 1066, 854, 0, 0, 534, 363, 0, 0, 703, 914, 449, 0, 817, 730, 603, 1135, 
0, 739, 0, 0, 0, 926, 1848, 0, 678, 756, 640, 1009, 1043, 268, 0, 0, 0, 0, 920, 0, 0, 663, 582, 0, -1, 426, 860, 0, 0, 940, 892, 175, 0, 993, 1123, 0, 1178, 734, 705, 0, 0, 291, 607, 1125, 0, 982, 0, 862, 
623, 2059, 0, 1009, 0, 0, 0, 1100, 0, 1041, 965, 1103, 0, 0, 915, 619, 0, 0, 0, 1068, 917, 0, 874, 0, 426, -1, 1081, 733, 0, 0, 0, 388, 1049, 925, 1080, 1109, 0, 970, 0, 0, 0, 0, 0, 1030, 0, 849, 0, 838, 
