315
[-1, 38174, 45920, 36865, 11648, 27831, 882, 43171, 18075, 46274, 25653, 14967, 25104, 34690, 17193, 36470, 35694, 37028, 27739, 37929, 44617, 44752, 25988, 43309, 26341, 34589, 27573, 37995, 37167, 39322, 36706, 460, 43743, 39149, 14651, 22957, 41567, 16396, 45955, 12506, 31467, 42534, 44820, 22614, 41477, 30505, 32773, 4009, 11012, 33052, 36060, 44401, 33119, 38293, 30719, 31072, 12741, 7907, 27921, 24639, 40472, 33898, 40938, 22444, 37634, 43439, 43455, 28472, 33090, 39058, 8395, 41738, 19268, 26480, 24521, 25362, 35958, 42432, 18698, 34956, 34082, 35624, 41248, 18821, 30003, 24128, 18212, 22263, 16706, 22985, 43704, 10447, 24241, 33633, 29684, 15589, 42725, 36770, 45780, 34826, 14488, 23642, 40880, 42536, 39106, 38121, 32457, 33939, 18380, 20232, 27917, 42856, 40091, 18669, 35253, 41921, 26348, 13315, 36770, 34956, 17054, 41791, 3371, 36298, 39135, 19878, 44074, 40035, 41684, 38490, 21980, 29970, 19167, 42125, 19463, 5556, 31951, 22871, 40823, 41581, 20804, 44972, 16554, 30202, 46239, 22516, 39996, 38826, 8925, 30988, 32892, 34788, 29984, 18554, 23821, 10014, 35193, 42153, 30729, 38786, 42027, 25478, 46276, 26217, 26961, 33552, 3591, 40525, 29288, 43036, 39747, 7589, 23148, 42984, 31809, 32872, 12921, 32562, 28238, 31528, 14383, 35974, 40389, 25312, 41913, 31444, 16020, 28244, 44480, 32202, 17498, 15940, 4774, 26537, 26174, 23390, 38327, 32822, 41713, 17196, 34294, 46068, 45488, 45577, 40133, 41885, 37810, 12769, 34390, 15708, 23540, 23805, 18822, 38226, 42554, 34716, 44364, 45768, 17970, 18054, 39356, 32311, 44062, 43363, 39921, 38618, 23892, 36589, 24906, 22765, 27587, 30664, 7454, 19413, 39628, 27912, 12116, 21709, 10286, 19509, 46244, 18731, 32717, 16452, 40752, 19583, 36516, 23522, 4435, 35015, 40963, 21802, 31440, 26685, 10343, 19549, 33999, 35602, 42840, 43369, 42335, 41515, 15073, 22178, 18295, 23753, 38546, 34167, 45434, 30020, 39193, 36019, 41807, 28281, 45801, 27808, 31294, 40090, 43058, 27712, 40584, 17186, 25547, 35867, 35575, 22199, 36917, 45620, 41181, 18407, 38597, 39648, 29333, 26396, 37182, 40633, 41183, 8049, 26082, 32431, 31739, 35928, 38820, 27697, 25290, 38713, 15645, 25682, 31866, 26741, 33995, 35519, 7682, 35830, 44278, 
38174, -1, 12869, 40403, 31920, 37718, 22027, 13281, 27317, 31310, 42556, 37043, 44553, 34260, 24316, 21915, 46339, 12701, 27252, 43974, 44486, 45958, 28483, 44877, 9052, 36193, 43237, 36721, 42352, 16327, 44648, 44706, 32571, 39843, 16669, 19842, 27311, 41099, 30714, 37346, 11266, 5210, 36491, 12352, 37973, 43283, 45584, 38934, 36545, 22922, 20945, 34326, 27308, 7713, 22685, 10161, 20843, 20388, 41273, 43352, 28256, 34233, 42752, 38785, 23950, 30428, 35203, 42586, 13703, 28849, 21212, 36216, 35371, 20531, 10255, 44572, 42164, 37367, 16220, 25968, 30752, 29164, 43248, 37521, 45496, 23210, 14406, 20035, 45444, 27590, 18013, 39179, 31809, 23705, 33486, 44035, 33428, 36387, 41325, 25826, 39074, 12618, 41022, 36819, 17332, 20823, 44101, 19049, 8936, 41625, 40760, 35122, 28599, 32894, 26155, 11145, 20833, 18546, 30418, 1968, 41759, 40361, 38596, 43005, 39488, 27618, 36222, 45046, 28731, 42594, 33797, 33705, 28832, 23322, 39882, 43125, 30167, 35043, 33067, 24487, 37844, 33209, 26869, 28262, 30396, 16933, 45710, 27474, 30822, 42602, 37058, 42741, 35738, 42018, 30309, 33125, 30918, 42818, 35558, 28358, 5863, 25016, 34793, 25068, 40602, 37221, 35847, 14349, 43788, 30511, 16549, 36113, 31532, 15595, 46301, 25753, 33714, 33048, 30430, 29758, 45506, 30267, 43981, 11302, 19501, 16957, 34982, 43016, 40270, 45765, 30329, 9829, 31044, 28397, 40851, 24298, 40856, 44689, 44161, 33462, 43413, 41864, 40994, 6033, 26911, 45269, 42637, 38437, 45801, 28332, 37468, 42976, 38032, 35757, 15918, 33564, 22644, 32211, 44918, 40351, 43823, 19266, 18436, 43828, 35289, 28891, 14936, 7298, 18488, 33128, 39031, 42569, 35584, 43232, 23248, 39329, 24021, 40119, 23335, 19815, 43285, 806, 32986, 45378, 17533, 43725, 41747, 27270, 28589, 22223, 11918, 21459, 12186, 43007, 27864, 42540, 3165, 28438, 44574, 28652, 42554, 17288, 38526, 10495, 32551, 43440, 5308, 33381, 34379, 35317, 41493, 23806, 27550, 11200, 31248, 39892, 44691, 33517, 45212, 32453, 15524, 35229, 32733, 40884, 6955, 42673, 34816, 33356, 43188, 21817, 2829, 27780, 27194, 11976, 43380, 32938, 13927, 27882, 26914, 23049, 33515, 26631, 41373, 23011, 37621, 33224, 44746, 36952, 30171, 42331, 36172, 19745, 31417, 27805, 44526, 
45920, 12869, -1, 24575, 6858, 9986, 31425, 37152, 16119, 39271, 27291, 9488, 38914, 14079, 45094, 43542, 40464, 3761, 38680, 43431, 12493, 34847, 32341, 13527, 38207, 667, 14839, 33915, 36066, 40086, 34863, 29314, 40623, 26863, 26312, 40221, 6873, 43547, 42433, 33961, 35867, 26738, 37267, 16688, 36862, 45829, 42632, 40452, 45789, 37942, 10155, 39399, 42534, 42047, 36262, 14996, 23910, 8075, 41502, 38524, 40661, 44959, 18438, 38164, 40395, 31531, 32460, 17274, 22731, 38683, 38915, 20272, 19172, 45470, 36377, 40395, 34907, 39681, 35534, 23861, 41860, 23326, 21669, 17102, 7707, 26684, 40369, 35741, 40554, 45683, 16027, 33500, 25040, 37129, 12443, 44816, 20184, 44400, 45888, 23611, 34014, 29897, 46283, 40702, 13063, 42217, 15943, 33766, 43124, 23863, 38127, 31096, 36228, 29070, 21967, 45780, 41354, 24950, 18783, 45713, 14784, 17707, 46270, 23367, 42118, 38700, 29888, 19738, 24430, 46210, 44226, 21523, 43182, 18215, 34467, 23852, 15503, 39499, 21674, 22890, 24639, 24572, 12046, 39202, 15945, 12898, 45186, 37221, 18960, 38183, 44141, 41846, 24053, 14648, 25798, 29813, 44113, 23578, 16703, 25966, 38018, 35671, 23301, 44452, 43178, 36669, 41097, 39215, 22766, 37290, 42472, 36179, 44447, 43074, 17354, 38738, 44163, 33156, 35277, 29254, 30917, 43129, 46120, 27193, 26210, 44190, 27532, 23599, 37321, 42231, 39861, 20433, 21567, 45812, 42127, 33815, 23135, 41613, 44175, 3243, 14669, 41346, 33406, 25297, 26949, 27569, 30680, 22370, 27912, 45451, 36471, 37690, 30283, 17405, 41650, 36853, 27961, 31770, 8709, 37631, 25565, 45988, 45588, 39626, 36081, 16798, 33517, 44988, 44908, 22537, 42496, 28859, 34578, 32719, 30188, 43634, 12990, 24273, 34657, 30265, 44929, 31652, 23688, 31405, 20236, 42099, 37768, 45727, 14254, 24116, 32877, 5062, 9074, 35639, 23483, 10723, 34267, 14057, 30468, 45516, 43256, 37182, 18254, 2924, 36863, 36146, 21375, 44358, 23617, 14281, 39424, 39523, 42962, 28688, 35194, 33516, 12737, 44383, 44884, 25690, 23739, 11926, 5375, 24496, 35727, 43056, 27765, 38979, 24369, 44458, 41522, 39162, 33468, 28747, 35907, 2267, 43701, 36948, 26610, 30876, 37008, 13563, 43277, 41773, 40784, 32042, 24775, 19942, 23229, 29561, 38492, 12233, 40731, 34208, 18306, 
36865, 40403, 24575, -1, 36661, 41081, 34255, 37426, 44202, 38101, 14195, 45896, 37296, 28498, 42454, 15007, 25069, 39193, 3552, 20303, 32810, 11482, 9149, 35679, 19191, 33175, 28698, 30846, 33354, 44397, 28982, 34241, 6936, 42829, 25145, 36769, 6422, 23359, 15019, 9097, 45526, 34906, 42363, 6913, 28153, 45816, 37203, 12929, 20728, 44060, 39741, 43996, 31899, 4254, 26102, 36407, 28320, 37101, 38155, 38380, 41163, 41400, 42668, 44978, 44503, 45918, 21831, 12481, 33291, 34394, 41764, 15468, 33160, 37720, 43154, 45527, 27967, 28827, 33810, 31614, 28705, 29223, 34014, 26060, 21448, 25159, 35282, 41403, 31506, 42488, 16575, 43090, 4517, 40792, 42299, 29831, 44749, 23730, 46092, 42034, 42257, 42279, 13572, 28693, 36038, 36702, 45814, 20129, 40557, 45302, 34400, 39630, 14657, 27158, 27670, 18822, 39242, 30736, 39748, 34576, 43138, 34514, 44897, 40985, 44839, 45927, 34206, 27017, 36634, 7660, 42092, 27306, 41558, 46273, 9119, 45908, 36508, 42368, 43336, 32642, 39597, 7889, 12879, 12017, 35813, 14221, 28358, 8847, 23647, 29985, 9769, 6147, 45376, 36531, 45581, 11419, 10834, 37197, 11482, 37494, 43069, 23740, 20949, 15878, 42315, 36988, 7417, 34022, 43537, 22865, 19031, 5343, 26136, 18860, 14009, 36443, 36326, 36781, 11990, 34710, 40809, 22087, 41313, 34503, 42983, 37332, 25521, 30512, 40290, 45376, 26581, 34940, 43493, 38668, 21989, 35753, 43198, 40866, 15214, 12377, 27028, 22075, 29538, 30517, 25939, 42203, 16604, 19639, 42214, 19695, 13144, 40221, 40492, 45289, 35243, 15950, 21757, 39258, 20398, 45461, 39632, 33032, 33217, 30399, 45493, 45122, 18420, 37712, 39222, 42612, 11041, 34841, 35161, 40118, 38345, 21049, 24593, 12844, 46013, 26442, 31274, 40004, 35182, 36805, 14998, 34273, 22637, 40914, 34396, 30148, 43440, 41865, 20577, 7999, 21631, 14891, 27930, 33363, 35806, 22663, 41103, 32764, 39520, 19676, 22034, 26513, 46025, 32383, 19570, 41111, 21592, 45152, 36676, 7762, 42443, 31250, 36716, 39966, 33136, 32244, 18399, 39722, 42496, 20452, 32852, 39897, 29274, 9726, 42261, 34263, 44125, 29171, 36448, 26302, 41721, 35571, 22883, 22933, 25744, 36884, 40701, 22123, 36589, 37124, 43814, 44228, 41511, 24365, 33441, 30232, 37644, 40022, 2642, 27277, 39440, 
11648, 31920, 6858, 36661, -1, 21282, 24825, 37474, 37244, 32279, 29943, 45309, 20285, 10580, 36635, 39923, 44202, 38141, 34339, 40347, 41976, 38949, 26745, 34985, 12266, 41311, 45606, 46285, 29918, 35550, 40529, 30355, 31861, 12443, 19701, 31031, 44249, 31028, 30775, 42500, 23628, 42979, 41673, 32394, 13576, 16235, 22626, 42715, 36245, 44452, 21540, 27941, 2286, 29652, 32382, 29046, 43909, 45451, 43411, 15668, 42656, 34011, 8851, 39326, 42295, 40756, 38529, 45833, 44238, 34621, 22759, 20261, 42264, 37097, 27901, 34126, 22968, 28376, 31307, 36479, 39029, 46025, 36169, 24146, 36900, 32474, 40418, 33784, 32491, 22227, 39696, 36513, 37532, 30587, 42577, 33923, 35652, 32967, 39770, 30705, 39779, 27255, 13960, 41942, 17234, 21818, 34531, 42471, 17482, 3784, 11453, 21806, 37095, 31127, 44429, 37124, 37464, 35329, 41709, 37307, 35586, 17948, 36813, 45010, 35053, 39597, 35195, 16062, 26005, 14269, 24473, 43223, 21435, 42924, 18678, 35762, 34697, 19454, 41541, 19181, 27866, 41589, 42327, 12284, 30799, 20595, 37381, 45158, 31984, 11912, 36906, 34960, 28571, 15806, 26464, 25724, 17587, 28556, 40167, 42778, 38348, 19191, 23047, 16816, 22083, 13949, 20782, 41940, 22956, 5014, 19507, 41901, 43107, 30238, 42863, 42196, 35663, 14862, 40827, 32506, 11086, 44836, 42515, 21075, 12432, 36052, 34395, 28667, 44199, 9130, 27290, 46326, 18318, 37268, 15986, 3537, 35577, 31046, 16116, 45398, 24194, 6608, 12886, 32904, 28424, 28319, 31589, 16207, 32373, 45776, 35776, 27051, 39479, 18189, 39027, 19699, 34979, 38825, 13826, 22200, 41721, 32024, 41149, 12093, 33686, 22696, 20133, 4723, 8771, 20644, 34261, 37825, 45104, 30789, 40714, 29126, 25055, 27695, 18121, 26602, 45036, 37808, 36164, 46086, 39993, 43584, 39518, 30712, 41777, 40286, 32714, 34621, 21950, 36071, 34866, 17144, 6657, 34919, 24470, 19887, 27562, 25358, 43401, 40703, 36427, 28456, 23575, 44617, 39868, 29431, 39786, 42147, 8220, 33864, 23484, 22549, 35449, 37235, 36702, 41519, 40150, 40188, 45112, 36503, 38012, 43384, 19438, 32109, 33818, 16001, 23019, 33077, 11367, 45063, 24146, 30086, 45319, 26465, 31355, 36209, 41974, 14895, 3180, 42438, 41676, 23105, 24612, 41321, 43201, 41654, 18828, 43280, 24490, 39685, 33390, 
27831, 37718, 9986, 41081, 21282, -1, 33666, 42270, 24647, 42133, 13542, 33660, 39919, 41591, 31491, 25958, 30284, 44556, 40924, 17997, 42319, 41707, 42529, 29370, 30315, 40100, 11684, 45550, 36756, 38868, 36335, 39795, 35068, 27676, 45225, 37094, 38247, 33952, 40902, 33510, 43598, 20383, 27058, 27149, 38079, 45208, 36047, 33346, 35235, 34294, 29851, 26299, 38735, 37080, 19199, 30262, 35789, 41447, 19152, 3427, 21093, 39062, 45398, 31476, 39986, 45664, 28063, 23944, 43714, 39396, 39166, 25283, 34537, 41835, 15483, 43917, 16604, 34608, 41465, 8795, 20537, 37678, 15521, 19664, 37122, 18888, 28489, 22443, 25395, 21100, 29496, 25858, 41511, 36769, 20794, 41299, 24421, 39144, 21162, 39697, 39032, 42509, 29056, 41471, 27042, 32813, 26522, 23208, 25648, 43852, 46244, 25532, 40595, 42200, 44197, 17181, 22749, 39225, 25206, 42824, 28351, 34002, 26644, 27070, 40166, 11955, 44465, 25009, 26608, 32891, 34709, 42368, 42198, 24015, 45406, 42788, 37355, 16181, 36961, 24350, 36951, 44015, 4458, 37516, 42631, 12051, 34331, 43297, 29727, 34817, 9653, 24116, 13202, 26642, 25787, 27218, 36386, 18547, 39180, 35184, 35125, 34022, 41976, 30817, 45161, 15730, 33860, 45023, 39001, 29072, 32203, 25978, 21654, 40668, 36201, 5497, 40419, 39936, 39730, 33608, 13121, 16423, 3345, 30102, 18763, 34952, 7777, 41104, 28008, 44952, 38179, 16392, 43073, 34024, 40739, 5163, 29223, 27234, 37135, 45912, 24709, 28085, 44014, 41012, 44269, 15885, 34616, 21477, 21066, 42348, 32748, 39536, 41310, 18265, 26879, 43027, 43825, 31387, 19302, 14562, 31552, 35618, 21908, 23720, 33757, 36134, 39386, 40413, 12603, 17301, 31098, 35846, 35400, 28530, 44026, 25877, 30111, 41551, 35815, 44581, 23774, 27644, 32511, 44235, 9898, 43228, 40093, 14796, 45903, 41372, 38662, 45959, 34372, 8274, 32694, 26113, 16706, 18936, 35965, 28080, 35738, 44236, 26766, 8278, 29669, 22343, 30706, 40035, 42837, 42350, 37732, 20455, 23208, 43214, 36993, 45131, 45927, 40988, 42878, 45398, 19274, 8608, 43862, 31630, 35632, 41573, 44849, 18933, 30101, 45719, 37245, 25471, 39816, 18617, 29555, 29817, 38665, 17993, 17831, 44490, 44076, 25857, 23460, 31638, 25994, 18966, 16383, 25564, 20495, 25095, 11139, 37030, 36288, 25548, 45766, 
882, 22027, 31425, 34255, 24825, 33666, -1, 33980, 43570, 45393, 38760, 22823, 37442, 41716, 37815, 21125, 26529, 42086, 44746, 46235, 23150, 29949, 5287, 44474, 40090, 44557, 16405, 39024, 35044, 36399, 33775, 38788, 46312, 17373, 7251, 46183, 15423, 46111, 20727, 21940, 21001, 10614, 45811, 29294, 31157, 37691, 45387, 43378, 38983, 33067, 42969, 31573, 33127, 9524, 19344, 41749, 12139, 31809, 38466, 16508, 40884, 30686, 32668, 19658, 30908, 36680, 26885, 43984, 39633, 30714, 20650, 44953, 45585, 39700, 15388, 14269, 46120, 24266, 25660, 9399, 42062, 33436, 34237, 44071, 44083, 35813, 24502, 44071, 22650, 24103, 42352, 27695, 38932, 33149, 38020, 42536, 36531, 46259, 26812, 27440, 42164, 34641, 11760, 43376, 32323, 46205, 28694, 40576, 39628, 29909, 38663, 10567, 32298, 14386, 38499, 9855, 41127, 39891, 39567, 43525, 42192, 33645, 30241, 34841, 37275, 41110, 37868, 37760, 38346, 21520, 11658, 11783, 25056, 36364, 38216, 26493, 36957, 20543, 29391, 22819, 37951, 23518, 26320, 43128, 40597, 21175, 13057, 28257, 27695, 43180, 36190, 18131, 33646, 12133, 41578, 27549, 23828, 42468, 22963, 43572, 11950, 32025, 41204, 9159, 36322, 45684, 14591, 27056, 41490, 6813, 28657, 31020, 22931, 34565, 16465, 26565, 18074, 42227, 36086, 12634, 26929, 34540, 27900, 43565, 44363, 27575, 43359, 35448, 21711, 26137, 35035, 14285, 28674, 39516, 23313, 27872, 40678, 31456, 18746, 22384, 21139, 28668, 24388, 45230, 9020, 14169, 36389, 26531, 35794, 44804, 31484, 18522, 27724, 14137, 43122, 34558, 27915, 17035, 44404, 43245, 29886, 45182, 28713, 39819, 10578, 46037, 31608, 43381, 24392, 6837, 24840, 43443, 10127, 34334, 23950, 43287, 34793, 40234, 45705, 15352, 31920, 41809, 40371, 21547, 11867, 28574, 19076, 38618, 42713, 25090, 24706, 29533, 25367, 24561, 15656, 21617, 16109, 22317, 34423, 35500, 27721, 39847, 27215, 39462, 8802, 39399, 34184, 20490, 28766, 37593, 16095, 18638, 25017, 43496, 40940, 27747, 28258, 24724, 31396, 18121, 23685, 35631, 33537, 15820, 37136, 18538, 44234, 28035, 38642, 46260, 42158, 25768, 40621, 41767, 41273, 8662, 38217, 30796, 44613, 43276, 20701, 29622, 37813, 5189, 45949, 15354, 41981, 46269, 44210, 43634, 35180, 39779, 9909, 35926, 42415, 
43171, 13281, 37152, 37426, 37474, 42270, 33980, -1, 40769, 17250, 35814, 10438, 39009, 35428, 39491, 23490, 41059, 18546, 38022, 42215, 5227, 29224, 29577, 42340, 28260, 45095, 18765, 42276, 28617, 36682, 25429, 29793, 27347, 21797, 31892, 8170, 11457, 34719, 35213, 27057, 30672, 31716, 14850, 37832, 34513, 29888, 35657, 38654, 7877, 40679, 41110, 35365, 20058, 21371, 38996, 46217, 3452, 44984, 27560, 35521, 36626, 25106, 22345, 39801, 7634, 39035, 42087, 44099, 41935, 35758, 34605, 42332, 28826, 37127, 24042, 42761, 43162, 45614, 45760, 20673, 42188, 46136, 45461, 36707, 25431, 34771, 30857, 23604, 35380, 29111, 33722, 35346, 32215, 40346, 32751, 11836, 44302, 27216, 29565, 22978, 30000, 29446, 13176, 4992, 37544, 38802, 18729, 16039, 38894, 29561, 43702, 19647, 37048, 18474, 43968, 27206, 43987, 40764, 36252, 4674, 23592, 14476, 45987, 20661, 35869, 18496, 39134, 43241, 35570, 45001, 35643, 16529, 22438, 30069, 16725, 19124, 42026, 37067, 46256, 31223, 16786, 19542, 24526, 17664, 21721, 20162, 14068, 42545, 37199, 35610, 44399, 30504, 38774, 42135, 36316, 16535, 17868, 19560, 35646, 43281, 21224, 29461, 37190, 36996, 35168, 35248, 20629, 25530, 43286, 7175, 38512, 30435, 24490, 39194, 27628, 19785, 28199, 38099, 44376, 42210, 26223, 22682, 6419, 13020, 42749, 40845, 37870, 27768, 21089, 30571, 35101, 31416, 37389, 35029, 36728, 9331, 44433, 30295, 41858, 17754, 41356, 45894, 31948, 26735, 38970, 39774, 46014, 42059, 37331, 24965, 27050, 31307, 37260, 39206, 35389, 35716, 33668, 30295, 43776, 24125, 29557, 37103, 25110, 12077, 38259, 17796, 43633, 31960, 34551, 30309, 44594, 38559, 5551, 39252, 10568, 22670, 40403, 33389, 17896, 32042, 16499, 43018, 36218, 23312, 24718, 24944, 36519, 16893, 33058, 15814, 25937, 29809, 35820, 20091, 10260, 21894, 44958, 882, 42027, 15860, 31901, 45717, 30100, 42767, 12521, 27110, 30025, 32210, 26066, 35687, 41331, 27693, 10268, 37169, 41859, 20428, 35098, 10505, 44696, 40503, 29255, 25971, 46153, 28104, 20228, 42796, 36848, 45794, 22586, 30444, 29183, 38999, 18265, 26392, 19438, 34534, 8143, 44327, 32919, 24969, 39980, 32795, 40983, 46018, 32882, 34125, 31518, 37248, 43542, 41102, 39706, 11892, 35007, 15284, 34872, 
18075, 27317, 16119, 44202, 37244, 24647, 43570, 40769, -1, 37561, 15460, 16638, 27550, 43591, 44597, 32042, 45309, 17680, 37830, 13367, 39674, 13436, 31924, 16908, 15591, 27298, 19871, 43850, 36865, 9744, 9730, 33194, 32439, 34699, 29391, 46323, 42631, 35433, 27210, 43077, 36623, 35136, 42245, 17422, 16554, 30599, 43137, 41595, 19361, 30961, 37001, 43712, 40443, 7891, 39713, 18564, 4807, 45602, 33125, 44621, 36018, 20626, 28163, 22206, 35472, 34962, 46114, 43700, 9857, 40573, 45404, 41581, 39537, 42097, 28785, 43063, 44533, 45216, 20085, 38231, 44302, 33483, 22924, 28767, 44327, 36153, 36017, 40354, 14185, 27998, 34864, 33290, 33481, 20296, 36348, 40203, 28436, 46248, 32749, 39583, 23390, 37138, 39918, 30185, 29127, 36777, 40223, 42046, 22481, 42218, 22609, 35905, 34397, 25807, 30595, 38576, 23310, 21315, 35439, 27183, 34290, 30324, 40810, 25193, 32083, 16839, 42361, 20451, 18244, 42716, 22775, 32689, 31223, 21242, 42074, 34114, 18578, 10939, 15049, 34219, 29127, 11071, 35127, 12042, 35823, 39498, 36120, 41764, 26490, 44021, 12482, 19493, 44151, 22726, 29420, 26663, 42385, 31534, 31817, 30245, 37352, 21191, 43276, 33848, 44395, 31520, 23677, 42113, 25903, 20226, 35349, 37988, 17245, 27226, 14531, 12960, 40069, 35208, 13521, 19205, 32780, 41714, 40746, 37617, 38530, 45140, 26199, 9220, 25250, 39820, 38072, 43756, 37488, 16255, 35641, 40401, 13941, 4469, 22037, 28266, 7760, 30205, 21703, 37484, 2027, 29978, 38438, 13726, 41399, 45933, 34825, 36042, 35855, 7842, 41332, 46160, 33269, 20826, 40583, 37943, 45040, 21831, 11443, 38732, 35495, 4925, 36558, 46005, 12032, 25567, 32209, 32835, 34104, 33584, 21952, 6068, 6990, 41882, 43257, 32411, 45999, 30299, 31996, 8592, 35874, 36421, 32957, 42219, 42761, 4326, 18326, 45690, 43318, 38337, 45939, 41568, 24782, 44251, 42351, 30108, 42874, 39851, 39041, 3342, 40065, 3587, 32810, 21654, 34891, 26625, 36338, 37302, 42318, 31757, 38452, 43135, 15982, 42692, 25737, 30254, 46233, 32472, 45064, 23726, 18512, 33291, 43458, 30028, 13134, 8475, 41236, 19288, 33540, 45765, 30469, 2230, 21810, 32855, 23180, 44628, 33687, 25929, 43867, 24602, 44085, 46028, 42234, 43711, 22107, 10260, 45897, 41006, 35405, 43548, 20444, 
46274, 31310, 39271, 38101, 32279, 42133, 45393, 17250, 37561, -1, 41244, 24176, 27233, 31530, 23596, 33270, 15626, 34005, 46142, 16582, 38911, 44901, 15688, 32351, 19869, 34106, 29790, 36007, 11333, 32751, 23644, 32140, 23334, 11003, 38300, 32425, 14549, 11170, 34152, 13146, 43367, 30435, 42190, 34498, 12674, 26520, 29023, 11088, 16888, 40407, 22252, 33618, 44953, 45080, 12020, 37908, 26324, 14046, 13742, 35511, 38125, 40776, 22232, 22730, 44051, 17436, 8209, 40131, 40827, 23569, 17291, 30858, 26231, 45687, 43879, 32714, 26955, 11012, 34393, 43639, 10674, 17001, 32108, 39171, 44607, 15137, 42694, 30627, 43984, 16852, 35929, 34468, 17913, 4418, 25728, 28813, 35070, 35201, 27353, 30375, 38065, 38406, 21627, 39294, 27260, 35456, 35809, 37599, 37291, 22299, 15246, 39887, 25749, 10841, 29489, 36577, 37251, 24038, 7760, 44253, 24193, 25249, 15337, 30166, 5425, 27221, 8862, 44821, 20621, 37655, 23783, 43151, 31373, 12552, 30039, 43078, 23891, 27963, 43522, 42129, 21470, 11475, 45436, 24327, 38284, 3767, 32133, 27932, 30997, 33664, 3928, 31791, 35684, 21070, 41797, 46247, 18408, 28867, 16553, 12023, 35951, 30734, 28884, 34969, 36474, 37746, 17297, 18759, 43440, 19736, 39104, 21653, 46285, 39318, 42076, 41102, 41237, 40145, 33719, 40163, 4690, 33244, 35592, 37520, 12605, 17068, 32685, 12846, 24464, 16970, 30771, 31065, 25523, 30152, 36372, 39065, 14535, 12302, 36697, 35771, 27811, 31664, 37040, 12820, 29300, 43799, 34451, 21174, 28524, 40886, 12893, 30483, 45691, 38458, 24294, 21771, 38173, 36428, 38990, 11466, 30146, 37724, 33223, 35406, 33469, 28758, 26953, 27525, 20793, 8072, 27597, 38412, 34382, 13612, 9784, 33546, 29400, 31521, 42135, 41294, 18948, 31271, 8083, 38543, 22580, 13141, 42903, 38070, 45973, 18589, 43261, 41510, 43071, 45510, 44954, 35542, 38164, 29619, 40414, 42756, 26090, 43335, 35679, 44588, 26697, 16625, 28339, 21528, 40091, 38033, 43296, 43543, 2624, 21631, 35214, 22814, 45928, 46022, 43361, 43372, 35259, 28316, 29594, 22732, 41581, 36621, 45426, 22429, 35117, 22677, 18938, 44408, 29047, 3651, 10060, 44957, 7583, 44034, 20426, 40097, 35276, 43579, 19848, 13524, 34654, 43994, 29972, 35737, 20265, 20493, 36371, 39824, 28747, 5078, 31583, 
