200
[-1, 10417, 39726, 7935, 37342, 11181, 12417, 37583, 40148, 23899, 29920, 12144, 8023, 20926, 22738, 31768, 32620, 25809, 3615, 18493, 24835, 38135, 33742, 37781, 17718, 35709, 35369, 44746, 12703, 44540, 38372, 28883, 21496, 14148, 34515, 27293, 43384, 19058, 25521, 38702, 22772, 33294, 30775, 32561, 38365, 11782, 12136, 37993, 26628, 10771, 32770, 6342, 42725, 36687, 40844, 29845, 23921, 3112, 43611, 40702, 17993, 46139, 24975, 17106, 38664, 37461, 32018, 39941, 33349, 44761, 29768, 27028, 5090, 15628, 7592, 13759, 35124, 20926, 34627, 16658, 39051, 41303, 36177, 10965, 25674, 6799, 30956, 9250, 45158, 23900, 29926, 44503, 32371, 32955, 32470, 29368, 34153, 36251, 40472, 42885, 37013, 27512, 39352, 27830, 25393, 38860, 34495, 22846, 20974, 40569, 38809, 18200, 22225, 45904, 25430, 28878, 35040, 26699, 43437, 16208, 44526, 17514, 14307, 7013, 34431, 30491, 22417, 39359, 44319, 35286, 12152, 45328, 37013, 40905, 23936, 13249, 45203, 27839, 40714, 14605, 16856, 25244, 40905, 43886, 14090, 15054, 7822, 16926, 37415, 25429, 44568, 44748, 31765, 35791, 35772, 27891, 32630, 23340, 28948, 41643, 10840, 39989, 10506, 44968, 15275, 12895, 28228, 13629, 15029, 37030, 30684, 27020, 20340, 44315, 45222, 21222, 36324, 7582, 11082, 23741, 22638, 15351, 44565, 45082, 8981, 38963, 25092, 7111, 42579, 43795, 30623, 29789, 27036, 26598, 35209, 38183, 43523, 35348, 34818, 22300, 
10417, -1, 45218, 42837, 18323, 35006, 34634, 42581, 28896, 34567, 20313, 19192, 39320, 44467, 39961, 24953, 13471, 44183, 43447, 15837, 7299, 42335, 26521, 43991, 27841, 41004, 26266, 44018, 24343, 18449, 27638, 35036, 44402, 18681, 34466, 45236, 44381, 11378, 34358, 25051, 41968, 4248, 16400, 27770, 32977, 43259, 12768, 17847, 42376, 2476, 11654, 12465, 39377, 36561, 37519, 22413, 41046, 45106, 46127, 14400, 33850, 37939, 41119, 27074, 33268, 43229, 33746, 19947, 42049, 20209, 22890, 19130, 30568, 18528, 30137, 41844, 39157, 25947, 30968, 32887, 27787, 43675, 39819, 32721, 31193, 42641, 31931, 41621, 31252, 23022, 42167, 19415, 15516, 37121, 26622, 42876, 37536, 24427, 40800, 33397, 27389, 43481, 10674, 32194, 20081, 31187, 11875, 27132, 43630, 37544, 1849, 45633, 38214, 44907, 39302, 37847, 7150, 18151, 10923, 44546, 45411, 19239, 45182, 34329, 22246, 37824, 46142, 16422, 33355, 42918, 18496, 33247, 13437, 29379, 21489, 21759, 38236, 31491, 18256, 31675, 38779, 8226, 35051, 37262, 34632, 38054, 41530, 13537, 17755, 26274, 43160, 23612, 40188, 19132, 12233, 15524, 14771, 15951, 27486, 44047, 9524, 41043, 38864, 39059, 25625, 34639, 41393, 26972, 39806, 37411, 40713, 44570, 32315, 19675, 11659, 24981, 40377, 42276, 43492, 10565, 10661, 24818, 43915, 32816, 20908, 2854, 17846, 22432, 45886, 11693, 12245, 21013, 12287, 41076, 27692, 30089, 30998, 21430, 6241, 39110, 
39726, 45218, -1, 43032, 19206, 37930, 42179, 41131, 29164, 33796, 26150, 33601, 28728, 10669, 29879, 37238, 10003, 42809, 38367, 16712, 3065, 37685, 25353, 34797, 36832, 42322, 45025, 8393, 44600, 37684, 40404, 9450, 32530, 15306, 32099, 38005, 21664, 43940, 32655, 37984, 21956, 40903, 12346, 21332, 38751, 35229, 34121, 30095, 35265, 18287, 25390, 26051, 44717, 21888, 46182, 41174, 15549, 24861, 29733, 23353, 42454, 5826, 17744, 33214, 4851, 39172, 42066, 43994, 15621, 32889, 17690, 33057, 19635, 10570, 3224, 28852, 36897, 23064, 40630, 29099, 34613, 29735, 27634, 44214, 33728, 31327, 21390, 22326, 40229, 24806, 40291, 33557, 43088, 35580, 44401, 14770, 5894, 29501, 12251, 8386, 38914, 46213, 38511, 30362, 23301, 40676, 28977, 32192, 19026, 39103, 30719, 44653, 15933, 24152, 43358, 40234, 44968, 9098, 39939, 21217, 40142, 38714, 31198, 31837, 43639, 44507, 32402, 42711, 28205, 25478, 36191, 43326, 45314, 15910, 19476, 32086, 27182, 20090, 25036, 44905, 40096, 20187, 24003, 18526, 34292, 12006, 20782, 37581, 9345, 4378, 32850, 45607, 23301, 35092, 30327, 25202, 36734, 41797, 26035, 27209, 18327, 36298, 17613, 38598, 26924, 35591, 43882, 9491, 45073, 34493, 29157, 41424, 12311, 23231, 33333, 45701, 45913, 34810, 34364, 29760, 23032, 43767, 37509, 18980, 22558, 26276, 23225, 35254, 31640, 44551, 25583, 43537, 39069, 30465, 22840, 44915, 37992, 26787, 43953, 21247, 
7935, 42837, 43032, -1, 34817, 6739, 38451, 21524, 38573, 18790, 22844, 44861, 30640, 13366, 26745, 40389, 35004, 45355, 45024, 28006, 37372, 41752, 26799, 15458, 23373, 33406, 40255, 33836, 32915, 32828, 29785, 30775, 27716, 35951, 44214, 20647, 41564, 29370, 38436, 8937, 17568, 33451, 7803, 10400, 43623, 40269, 23994, 32425, 38303, 30672, 10839, 45584, 36148, 13864, 37279, 29942, 35374, 45632, 42325, 22547, 22066, 38095, 43183, 14531, 46173, 9525, 36371, 43694, 17464, 28138, 35175, 30518, 44300, 24004, 28860, 10901, 34554, 33043, 20908, 36627, 32412, 40644, 45570, 15137, 20300, 37024, 41754, 39197, 19991, 44766, 36317, 43271, 37043, 41255, 42630, 40348, 32118, 27202, 36936, 35439, 45387, 16166, 17915, 18653, 24177, 27796, 33988, 11535, 35371, 21065, 25264, 37605, 38775, 31836, 27954, 35630, 33284, 45757, 42173, 30144, 21489, 27353, 19264, 46278, 44533, 15132, 39848, 39974, 25293, 7755, 20610, 45096, 29228, 13290, 34418, 45711, 46102, 44144, 17180, 39666, 18541, 33228, 37786, 8148, 31242, 32918, 40994, 32747, 43108, 31158, 39446, 34783, 33290, 44075, 26010, 30707, 9984, 32909, 44355, 6695, 14492, 15592, 5304, 11463, 33083, 23963, 41065, 16341, 39823, 39160, 12055, 35655, 16639, 36513, 34502, 42818, 13335, 22729, 45079, 22948, 32706, 16278, 35057, 44592, 40299, 42971, 32364, 45247, 13704, 38072, 25438, 45541, 22568, 35718, 7055, 46187, 25393, 28875, 10745, 25796, 
37342, 18323, 19206, 34817, -1, 29428, 44281, 32335, 45528, 32609, 32773, 42542, 36732, 24104, 10022, 20984, 44173, 24749, 26856, 24345, 13343, 19099, 40883, 43251, 22336, 29236, 12245, 43829, 31664, 44874, 45433, 45795, 39731, 39479, 9634, 8055, 4139, 29066, 22563, 38419, 31058, 32159, 39409, 44707, 45236, 25887, 30840, 45900, 21221, 27770, 8449, 12231, 35430, 4237, 41083, 32061, 31955, 15300, 37773, 34795, 20197, 22235, 39434, 44419, 44231, 32283, 39318, 22405, 37397, 9049, 43836, 19245, 25527, 20220, 36012, 22539, 44527, 29530, 41870, 29885, 28808, 16049, 6429, 41286, 27188, 42151, 38325, 16636, 14624, 40715, 44858, 41093, 11805, 26613, 46012, 34349, 20006, 36987, 23088, 41501, 44807, 42874, 34989, 44465, 39846, 39741, 27244, 16722, 18823, 17673, 35423, 37160, 3353, 35911, 30213, 17500, 30138, 35175, 38934, 35597, 27462, 40482, 39491, 45959, 46259, 40816, 40683, 17350, 37912, 34506, 30207, 45313, 32245, 36968, 25722, 38826, 42024, 32850, 27935, 33545, 12661, 33608, 32106, 32415, 37501, 18379, 27132, 31574, 41918, 44592, 37515, 35723, 41138, 11631, 41969, 19170, 26320, 35709, 15801, 9113, 45148, 41455, 42755, 16670, 16641, 43930, 43735, 20788, 34095, 33999, 13112, 12040, 41894, 40313, 34031, 42486, 38568, 42517, 41296, 18256, 10980, 44672, 37406, 19637, 13485, 44082, 44281, 40249, 20568, 37580, 36096, 37960, 14843, 11767, 39107, 39880, 43646, 42660, 25772, 23343, 
11181, 35006, 37930, 6739, 29428, -1, 45798, 38729, 29731, 42262, 39763, 27215, 20811, 25388, 32556, 45081, 40139, 9147, 13012, 44254, 32301, 984, 26457, 33913, 6518, 19093, 13118, 36576, 43453, 27146, 26733, 11606, 32741, 39429, 29254, 38802, 44416, 27796, 44990, 4051, 23698, 17972, 23030, 25680, 43931, 27053, 40419, 13910, 33988, 26009, 17748, 44900, 40934, 37991, 27231, 30182, 38892, 27033, 26737, 38292, 32541, 41307, 45182, 25770, 31320, 38775, 18409, 45643, 41284, 17426, 24792, 24831, 27644, 37458, 38867, 23873, 44301, 21476, 45495, 44260, 37517, 45492, 43153, 42624, 18471, 16312, 40286, 21975, 26651, 44491, 45158, 12679, 37979, 10602, 25118, 44302, 34235, 15680, 13957, 15349, 15416, 34196, 29924, 21666, 38933, 17935, 42776, 37390, 40736, 29448, 41840, 35124, 42929, 34085, 4014, 35969, 33633, 35438, 25808, 42014, 35716, 24424, 25976, 38308, 28852, 38605, 44694, 39986, 35450, 39684, 43993, 39219, 45421, 15560, 22483, 42380, 27353, 45881, 46157, 27866, 42403, 35480, 27514, 45249, 13734, 31666, 28400, 32081, 35072, 28267, 1894, 39231, 45056, 41083, 27872, 8800, 44462, 40207, 25917, 36751, 28633, 41304, 8529, 39676, 37009, 35936, 29982, 42896, 40398, 22357, 36688, 36269, 35965, 28396, 37240, 31514, 34791, 35907, 4525, 21508, 42371, 35798, 25558, 34076, 17263, 42136, 37620, 11235, 33379, 36896, 44549, 28898, 34424, 31063, 19951, 19840, 42153, 23920, 16522, 31998, 
12417, 34634, 42179, 38451, 44281, 45798, -1, 35244, 36465, 36005, 20591, 2276, 29882, 17553, 28076, 15310, 39592, 41755, 26661, 45695, 28426, 34757, 31944, 30828, 39352, 22071, 30390, 40321, 44371, 35137, 21219, 26419, 24736, 36833, 20806, 13108, 7815, 23057, 22370, 29999, 14877, 46088, 41047, 44323, 42866, 43912, 43436, 25746, 29036, 34672, 25145, 25121, 32304, 36684, 24701, 18844, 30364, 32251, 27120, 42128, 25322, 30009, 36275, 33781, 19709, 42729, 13037, 39392, 30292, 9864, 21055, 20386, 24954, 45655, 38876, 27009, 44287, 37111, 39417, 22468, 18190, 44676, 10443, 33876, 28159, 40269, 34029, 6301, 35976, 38162, 29156, 32828, 45546, 32576, 44037, 31420, 17807, 22476, 37070, 32710, 14182, 28342, 34468, 43855, 22365, 43286, 37936, 18986, 29348, 20673, 23523, 6189, 46112, 44104, 27961, 35720, 39424, 43498, 31192, 22546, 30749, 33856, 24636, 31001, 33068, 37925, 26553, 28995, 32762, 45834, 29954, 43116, 22339, 41391, 31998, 45956, 34636, 33225, 28883, 22884, 40615, 17895, 44529, 33727, 41405, 29640, 24361, 30548, 42800, 30465, 41849, 17955, 34383, 24376, 29711, 18211, 40243, 18666, 25379, 25629, 28384, 34257, 34680, 36483, 38273, 9620, 35349, 44166, 13153, 28934, 29272, 27176, 14525, 41016, 38859, 30340, 23724, 40502, 40203, 39578, 31801, 14788, 23603, 46061, 40842, 20014, 35713, 20549, 10462, 34163, 31505, 34346, 13022, 32967, 17138, 31245, 35583, 35932, 41299, 39963, 
37583, 42581, 41131, 21524, 32335, 38729, 35244, -1, 18409, 40997, 44094, 45101, 18395, 14721, 38162, 36331, 29122, 35211, 41501, 18635, 10967, 46190, 23629, 40020, 40026, 36928, 12305, 29921, 20249, 29930, 33793, 40132, 30725, 40919, 37843, 43906, 35349, 40867, 43086, 35288, 42635, 39075, 16151, 40534, 7549, 36171, 17728, 43897, 25642, 16278, 35890, 43500, 33458, 37382, 45542, 46041, 44562, 31598, 18762, 40615, 37714, 37779, 45308, 24335, 6760, 15600, 44179, 32181, 38218, 33369, 18042, 26569, 7135, 44526, 34847, 37307, 28874, 7788, 16146, 24509, 20949, 16134, 39010, 22421, 37187, 16316, 25128, 37722, 34342, 36007, 32798, 42860, 20507, 46263, 24409, 42777, 44026, 32514, 14246, 34768, 18206, 39248, 18295, 37237, 45657, 15832, 31130, 44241, 35536, 40125, 44025, 41247, 35952, 45426, 44202, 36623, 39876, 33400, 6275, 19949, 39558, 39223, 46198, 32722, 20876, 32670, 30315, 38400, 10015, 26901, 42410, 31747, 24358, 23353, 34410, 36220, 26605, 25783, 16571, 34031, 37210, 45836, 42625, 37906, 34043, 44167, 9937, 36414, 32573, 19031, 28050, 34704, 30392, 34873, 3661, 25510, 24954, 32185, 40088, 28692, 27031, 15083, 37697, 39634, 43030, 40476, 36708, 35219, 28214, 35886, 30053, 35235, 38368, 25142, 46255, 19083, 37694, 14245, 32077, 38355, 27003, 24370, 45325, 30618, 41785, 40434, 43675, 39704, 17775, 34108, 46097, 33988, 21784, 19746, 31825, 44510, 27859, 38830, 45766, 43614, 
40148, 28896, 29164, 38573, 45528, 29731, 36465, 18409, -1, 29622, 37106, 21157, 7021, 31214, 30798, 44724, 32912, 28447, 25212, 28820, 44503, 25047, 32875, 18494, 18334, 10389, 30814, 31363, 25937, 28175, 36404, 25754, 42159, 25946, 6553, 20529, 38779, 33323, 28901, 41649, 40195, 41257, 12923, 26105, 42069, 41643, 30343, 35035, 36005, 24264, 32402, 45146, 44077, 18538, 38846, 30913, 38515, 43315, 45437, 19448, 43637, 7733, 40275, 22885, 41355, 12992, 3092, 31486, 29451, 16991, 38714, 27787, 33075, 34781, 27192, 24778, 46061, 22646, 35014, 36492, 32700, 32705, 32722, 43371, 14105, 44864, 32592, 43750, 38077, 42881, 42982, 43923, 39025, 33055, 36380, 27976, 22292, 41517, 43016, 35841, 36246, 29881, 36217, 40800, 30893, 25549, 42430, 22209, 41723, 35289, 44698, 4752, 26621, 17995, 36897, 46050, 37167, 7328, 33000, 26172, 42885, 31876, 43699, 31229, 38881, 43548, 26278, 46041, 29123, 23809, 41367, 28902, 40676, 44047, 24021, 19293, 37050, 20705, 20870, 26373, 31134, 44413, 43021, 23867, 31997, 45064, 39873, 36203, 42145, 23843, 25523, 27939, 42813, 35404, 29726, 15904, 27112, 11990, 32782, 1633, 34508, 38393, 9403, 39783, 26634, 39852, 42172, 30317, 28616, 28354, 36724, 25151, 30938, 14074, 37584, 41527, 44957, 11178, 10564, 33435, 36661, 42076, 26298, 25359, 29893, 16016, 26884, 44907, 17627, 33491, 40593, 30051, 36452, 36242, 32109, 7918, 36062, 38662, 37969, 40557, 
23899, 34567, 33796, 18790, 32609, 42262, 36005, 40997, 29622, -1, 40859, 19962, 44017, 24295, 33882, 38673, 27181, 44188, 42645, 37989, 40483, 32274, 2830, 40561, 31042, 33103, 40690, 42780, 33652, 36002, 2674, 11172, 21786, 46099, 33402, 34967, 43280, 41791, 24428, 31897, 40363, 41026, 17794, 21658, 38553, 27393, 26186, 45244, 28717, 25258, 32616, 27700, 44378, 21996, 40159, 26586, 11769, 34433, 30050, 9494, 35005, 9301, 32179, 13993, 39831, 28935, 45683, 35700, 38050, 21123, 14892, 22432, 31922, 16921, 42947, 21718, 39015, 25893, 26296, 34831, 45861, 43985, 5227, 26352, 30738, 33813, 13152, 35368, 35201, 33353, 21721, 37787, 32514, 2862, 36047, 31585, 25807, 25743, 45060, 42152, 36575, 43616, 40549, 26298, 36599, 16830, 35962, 31448, 19502, 20646, 7718, 43140, 35051, 21277, 19802, 31061, 32378, 41824, 42091, 34764, 22544, 13105, 20551, 35276, 26763, 6262, 42645, 43574, 44083, 38910, 19643, 41103, 46225, 43624, 36046, 28031, 27567, 42129, 38369, 30606, 37258, 12554, 37109, 29661, 20834, 45849, 43519, 43946, 16240, 23336, 35725, 42506, 13833, 35081, 35696, 17792, 45856, 39765, 40669, 41799, 32314, 39510, 41535, 20236, 38240, 32868, 41361, 24476, 24096, 34917, 38173, 41910, 38596, 43367, 32986, 38218, 18959, 16283, 41937, 32418, 32402, 37661, 33316, 24782, 30160, 33242, 36513, 22286, 20221, 29099, 40527, 17658, 40070, 12309, 12656, 9232, 20464, 34379, 45065, 26704, 
29920, 20313, 26150, 22844, 32773, 39763, 20591, 44094, 37106, 40859, -1, 35756, 31608, 40968, 15649, 37478, 46256, 34436, 20947, 12160, 39029, 31660, 42310, 45903, 4584, 44624, 39296, 24780, 42814, 31039, 37303, 27279, 22326, 26585, 33085, 45203, 41132, 9264, 43710, 31348, 13307, 21199, 34632, 10405, 16647, 39520, 44946, 46274, 42301, 24908, 39622, 36247, 33170, 8963, 39061, 23406, 23922, 37718, 30768, 34193, 27077, 40788, 38700, 40705, 14136, 30065, 36214, 31224, 35538, 14381, 21013, 34761, 26729, 24577, 35037, 37525, 42591, 17643, 34527, 39785, 41633, 38566, 44553, 32934, 23889, 5933, 24019, 45067, 43627, 36094, 23643, 29724, 8210, 22206, 33660, 42149, 39116, 44314, 43730, 32990, 42622, 17909, 36976, 41275, 32386, 42958, 14696, 41531, 19055, 45238, 8652, 37295, 10222, 27618, 27689, 39001, 19965, 37134, 36540, 45411, 33028, 24020, 40312, 42491, 44407, 25946, 40639, 22010, 38848, 30894, 38956, 25047, 41715, 32039, 46228, 37767, 16452, 33914, 43612, 38694, 45030, 16008, 24054, 45587, 37224, 22415, 19639, 35459, 16778, 42883, 43542, 41136, 26015, 41309, 27106, 37813, 45067, 42761, 21120, 19987, 45479, 31540, 8597, 32491, 46293, 34096, 35928, 43015, 27894, 14452, 27504, 11337, 22889, 35178, 37644, 3461, 10407, 23274, 40334, 33867, 43301, 21451, 40753, 20969, 36626, 21619, 22524, 43249, 42096, 45846, 30839, 26187, 43792, 9168, 27384, 24759, 39435, 31372, 35270, 36193, 
12144, 19192, 33601, 44861, 42542, 27215, 2276, 45101, 21157, 19962, 35756, -1, 23384, 34243, 40852, 31253, 44086, 41870, 39714, 9485, 36016, 30429, 29010, 33630, 19093, 19000, 37725, 16033, 29916, 19752, 29452, 44556, 36880, 14921, 25427, 13741, 42578, 26207, 5161, 29119, 32542, 24631, 32502, 24173, 42802, 35726, 41538, 44539, 46300, 15821, 26300, 35235, 33091, 45934, 16735, 41321, 34471, 41106, 41239, 42185, 11723, 10076, 44178, 7614, 38310, 30504, 41849, 16098, 18050, 34252, 27987, 23337, 39511, 27532, 33023, 19230, 13887, 29052, 38180, 28872, 17375, 39692, 45593, 27830, 45518, 43226, 45640, 12155, 26905, 15424, 32973, 10807, 32500, 12949, 30516, 34825, 33761, 19040, 32608, 39302, 40716, 16933, 39526, 19430, 44818, 14344, 35763, 31804, 17783, 9255, 37534, 35316, 24431, 8736, 27734, 45728, 42999, 27169, 8680, 15968, 9803, 13772, 31768, 26120, 24059, 22664, 31546, 28477, 30191, 24056, 43367, 40563, 44276, 41385, 28501, 43652, 17276, 21603, 38798, 39263, 45176, 44046, 30897, 23181, 43335, 26924, 18456, 45174, 29795, 21445, 44813, 26749, 28968, 4799, 39036, 36655, 34657, 37261, 42556, 30923, 46023, 45323, 14800, 19539, 14275, 30452, 39508, 20403, 22200, 42123, 33958, 32292, 38890, 28340, 28544, 29185, 40795, 17519, 17141, 37518, 21896, 43085, 40953, 41349, 41375, 14086, 43794, 43905, 31446, 30613, 24939, 40786, 19007, 17199, 24024, 36589, 14969, 36175, 30665, 25976, 
